,title,date,url,hashtag,class
4227,10월 19일 입어보기 Live????,2021-10-19,https://www.youtube.com/watch?v=fuYpg7RTgas,,1
15073,성균관대 여신의 개강룩북 LOOKBOOK |봄룩북 새내기룩 사회초년생룩 면접룩 하객룩 데이트룩 출근룩 직장인룩 spring school outfit ideas,2022-02-04,https://www.youtube.com/watch?v=BvlUqj7VRjM,#개강룩 #봄룩북 #룩북,1
5853,카르 네오프렌 후드 집업+에스디 레귤러 워싱 데님팬츠,2021-08-17,https://www.youtube.com/shorts/iNkmMA7Lvqw,,1
4317,"직장인이 추천하는 COS 코스 가을 신상 l 데일리룩 추천 l 치어리더 l 모델 l 가을코디 l 청자켓,원피스,코튼바지,트렌치코트??????",2021-09-17,https://www.youtube.com/watch?v=i7OGvNFHl2s,#코스 #가을신상,1
8807,Beanpole 빈폴 로고 체크셔츠 100 빈티지구제샵 구천원샵,2022-01-05,https://www.youtube.com/shorts/T8dtex8aR9A,,1
2981,찢청에 빠지다 #shorts,2022-03-04,https://www.youtube.com/shorts/afZy8pqJNTU,,0
3487,여자들이 좋아하는 5월 남친룩 12가지!! (feat.남자여름코디),2022-05-19,https://www.youtube.com/watch?v=TwLyp4Fspro,#남자여름코디 #남친룩,1
5739,금수저냐고요? 10년전 살던집 공개합니다.,2022-01-26,https://www.youtube.com/watch?v=BT9N09aOGg8,#브이로그 #동기부여,0
14886,2022 겨울 [첫 룩북][Lookbook] (고화질)_,2022-02-19,https://www.youtube.com/watch?v=IFGjJn4R8jo,#오유민 #룩북 #브이로그 #겨울 #겨울코디 #룩북코디 #겨울룩북 #여자룩북 #겨울옷 #홍대룩북 #합정룩북 #첫룩북 #코디 #일상 #아프리카 #롯데월드 #저녁모임 #결혼식 #모임룩 #트위드자켓 #자켓 #청바지 #직장인 #직장인룩 #트레이닝 #트레이닝룩 #꾸안꾸 #데일리룩 #테니스스커트 #많관부 #휴일 #휴방 #일상브이로그 #구독자 #이벤트촬영,1
6506,와이드팬츠 덕후가 추천하는 치트키 바지 I 플라스틱 프로덕트,2022-01-29,https://www.youtube.com/watch?v=dTiDT7lfbBM,#와이드팬츠 #치트키바지 #플라스틱프로덕트,1
12451,봄을 부르는 힙블리 패션룩북????봄옷추천/Y2K 패션 순한버전/스니커즈 추천/푸마/새내기룩/자켓코디ㅣ율리,2022-02-20,https://www.youtube.com/watch?v=u0UhpSS7OLs,#유료광고 #푸마운동화 #봄옷추천,1
1112,4만원대! 최고의 가성비 슬랙스 뽑았다  [콜라보왕 ep.4],2022-03-17,https://www.youtube.com/watch?v=OZ5UHDYJhV4,#남자슬랙스 #남자바지 #드로우핏,1
12050,아노락 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-26,https://www.youtube.com/watch?v=_bh9rF-A6Is,#올드스쿨 #빌락트 #여성용 #남자 #위즈아이 #가비진 #잘빠진 #어반디타입 #에어 #캐럿 #아노락추천 #아노락가격 #아노락후기 #가성비아노락 #아노락순위,1
1729,베트남다낭 잠옷입고 쇼핑하는 그녀,2022-01-06,https://www.youtube.com/watch?v=s328LEHKUvM,#베트남 #잠옷,1
15443,여름원피스 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-05-21,https://www.youtube.com/watch?v=zc2iY6bsdu4,#여름원피스추천 #여름원피스가격 #여름원피스후기 #가성비여름원피스 #여름원피스순위 #세이스타일 #아이엠수 #타니즈 #아이엠수 #캐럿 #대박난박양 #빼빼 #타니즈 #주디앤,1
7900,"행복여 | 트랩 더블 단추 카라 데님 청자켓 | 20,400원 | 라이브방송 | 봄자켓 | 데일리 청자켓 코디",2022-02-27,https://www.youtube.com/shorts/vFnnhq0_PqA,,1
13065,165 꾸안꾸 코디 설레는 봄 룩북 #shorts,2022-05-24,https://www.youtube.com/shorts/q4HeRlxyLoM,,1
14358,(아뜰리에440) 블루자스민 레터링 나염 쉬폰 블라우스,2021-06-28,https://www.youtube.com/watch?v=RtE6zfnSFOY,,1
2903,가성비 반팔티 반바지 입어봤다! 요..녀석들 가격봐라?,2021-06-11,https://www.youtube.com/watch?v=4s17r9mC98Y,,1
12667,눈터뷰 | 백송이에게 청치마란? | 도예학과 4학년 인터뷰,2021-08-20,https://www.youtube.com/watch?v=PaRGRunalHY,#서울과학기술대학교 #도예학과 #조형대학 #미대 #졸업전시,1
4619,키작남 여름니트베스트 가져왔습니다 (Feat.제로),2021-07-26,https://www.youtube.com/watch?v=zZpA0-Qyl7g,,1
9733,"9 Shirt Look 봄 하면 셔츠?? 핏,색감, 퀄리티 챙긴 9가지 셔츠 코디 (직장인,대학생,새내기,꾸안꾸룩) | jianssi",2022-04-08,https://www.youtube.com/watch?v=zWbxglGs6_k,#셔츠코디 #여자셔츠 #봄룩북,1
15978,어? 예쁘다?? 감탄사 나오는 아이템들 모음,2021-06-01,https://www.youtube.com/watch?v=TU_6EcPEj8o,,1
16227,데일리앤 잔주름 미디 롱 스커트 아키,2021-12-31,https://www.youtube.com/shorts/zNX4vIZNyys,,1
11782,윈드브레이커 무릉 60층,2022-01-30,https://www.youtube.com/watch?v=Pwm2ndhH6Wc,,0
3393,[ENG] 세일시작??아르켓 ARKET 쇼핑 하울 | 레더셔츠 셔츠 원피스 쇼츠 티셔츠 블라우스 | 여름??가을 간절기 패션하울 데일리룩 | 원브랜드 쇼핑 HAUL TRY-ON 신상,2021-09-21,https://www.youtube.com/watch?v=gtQKkF3kr1I,,1
9441,"겨울 코트 맛집?? 데일리로 입을 수 있는 겨울 아우터 추천. 숏 코트/하프 코트/롱 코트 코디, 6가지 데일리룩",2021-10-28,https://www.youtube.com/watch?v=LSk243yCYdc,#겨울코트 #겨울아우터 #숏코트 #하프코트 #롱코트 #이아 #겨울아우터 #겨울룩북 #패션하울 #원브랜드하울,1
3631,68kg 통통녀의 봄코디 룩북??OUTFITㅣ66사이즈ㅣ77사이즈ㅣ여자쇼핑몰ㅣ데일리룩ㅣ통통코디ㅣ하비코디,2022-03-25,https://www.youtube.com/watch?v=HSVNcah4EcE,#룩북 #통통녀,1
15677,[best데이트룩/피크닉룩] 플라워 쉬폰 랩 셔링 원피스 N-0408,2022-05-09,https://www.youtube.com/shorts/gTAoqDIVjjw,#봄데이트룩추천 #플라워원피스 #쉬폰플레어원피스,1
767,"Fashion haul. 여름찰떡 ?? 점프수트,일자팬츠,셔츠,원피스,가방,샌들,롱부츠",2021-06-29,https://www.youtube.com/watch?v=4AQ1MwDnxxs,#여름패션하울,1
674,#shorts 바이커 자켓,2021-10-08,https://www.youtube.com/shorts/uonJyXLA5Bc,,1
1802,"??가을 필수룩 꿀조합 추천5 ㅣ?? 가방, ACC 매치 (가디건, 라이더자켓, 크롭자켓, 트렌치코트) 이렇게 코디해보세요~",2021-10-04,https://www.youtube.com/watch?v=439q9456kv4,,1
10205,다크그레이 데님 와이드 팬츠,2021-10-13,https://www.youtube.com/shorts/c4V8TMkAZLA,,1
1680,"오버핏 셔츠, 남방, 블라우스 만들기 / 셔츠 만드는 방법 / 초보도 이것만보면 셔츠만들기 다했다!",2021-11-16,https://www.youtube.com/watch?v=UOJEBw25rK0,#와이셔츠칼라 #오버핏 #블라우스,1
14115,"트위키 플리츠 주름옷 빅사이즈 플리츠스커트 코디, 플리츠가디건과 플리츠블라우스 매치",2022-01-26,https://www.youtube.com/watch?v=aGBATV3g5og,,1
12978,20가지 겨울룩북?? 세로룩북 / 세로캠 / 겨울데일리룩 / 연말룩 / 연말코디 / 출근룩 / 대학생코디 / 제이탐탐,2021-12-08,https://www.youtube.com/watch?v=t_Fqar4f9OE,#제이탐탐 #세로룩북 #세로캠 #겨울룩북 #겨울코디 #연말룩 #룩북 #코디,1
12879,#39.DIY. 데님 미니스커트 리폼 오래된 데님미니스커트와 한복으로 주름치마 만들기 reforming the jean mini skirt.,2022-03-20,https://www.youtube.com/watch?v=uHaR0Wbm-IA,,1
6923,알고보니 내가 천재 타이다이 장인!??? 평범한 흰 티도 명품 옷처럼 멋지게 염색해 봐요!!,2022-03-24,https://www.youtube.com/watch?v=N5JbF3yiAWI,,1
12239,남자들이 꼭 사야할 필수 봄 아우터! 호불호 없는 깔끔룩 필수템들,2022-03-09,https://www.youtube.com/watch?v=oRxJuKMCcZc,,1
10503,항공점퍼 코디 5개 한번에 보기???????????,2021-11-13,https://www.youtube.com/shorts/2KvEgVyB9lY,#알파인더스트리,1
8956,한수와 트위드 자켓,2021-10-01,https://www.youtube.com/shorts/guo7xi0TGxw,,1
14999,[쉽다패턴 CHAPTER.2 기본 스커트를 5분만에 뜰 수 있는 영상! ],2021-08-17,https://www.youtube.com/watch?v=0QMGZh8f7bo,,1
1610,초급~고급으로 나눠본 남자 맨투맨 코디 추천,2021-09-26,https://www.youtube.com/watch?v=CRTyOHWyPMs,,1
13067,"[가을~겨울???패션 하울] 같이 쇼핑템 구경해요???? ㅣ 보세, 브랜드 쇼핑리스트",2021-11-10,https://www.youtube.com/watch?v=IVVN8x9PTRw,#가을 #겨울 #쇼핑하울,1
6581,"8월 vlog / 테슬컷 단발 ?????♀?, COS 셔츠원피스, 동탄 롯데백화점 투어 & Cafe A.P.C. 초간단 메밀콩국수 레시피, 서울 카페투어, 무늬 몬스테라 분갈이",2021-08-27,https://www.youtube.com/watch?v=G7J9zpATcns,#직장인일상 #브이로그 #카페투어,1
28,"[ 165cm, 65kg l 하체비만 체형 커버  ] 빅사이즈 오버핏 자켓 코디 5가지 (와이드팬츠 제외)ㅣ하체통통 커버룩ㅣ77사이즈 ㅣ세로룩북",2021-09-20,https://www.youtube.com/watch?v=lzdT1SKxOSo,,1
15008,남자 겨울 룩북 with Doji,2021-11-19,https://www.youtube.com/shorts/lBddamJn3xg,,1
7203,"SUB) [윗배] ????여름 무채색 코디????, (저..드디어 퇴사 했어요?), 전시회, 슬로우 모닝, 여자 4가지 스타일 OOTD VLOG | What I wear in a week",2021-08-08,https://www.youtube.com/watch?v=bRDgLwdUrcM,#무채색코디 #일주일코디 #여름데일리룩 #위메농 #아델리오 #배드블러드 #이아 #훈보 #댕스랩 #르마스크 #젠틀몬스터 #위메농 #위메농 #러닝하이 #로서울 #뮤트뮤즈 #배드블러드 #르마스크 #르마스크 #아델리오 #레브레브 #리이 #아델리오 #수아도 #르마스크 #르마스크 #룩캐스트 #러닝하이 #러닝하이 #베리사 #르마스크 #베리사 #엄브로 #러닝하이,1
298,데님 일자핏 화이트 멜빵 팬츠 오버롤 꾸안꾸 데님멜빵바지,2021-08-20,https://www.youtube.com/shorts/cptXo8gsf-Y,,1
5754,키작녀 골지 와이드 하이웨스트 편한 밴딩 바지,2022-05-16,https://www.youtube.com/shorts/qNPUHuuQElE,#여자옷 #여자여름신상 #여름신상 #여자옷추천 #여자코디 #여름코디 #여름바지 #여자추리닝바지 #여자편한바지,1
14601,쿨톤의 일주일 봄 코디 룩북?? #데일리룩 #키작녀 #lookbook #봄코디 #데일리코디,2022-04-03,https://www.youtube.com/shorts/AJ-ZNf_gRFk,,1
9131,트렌디한 '바시티 자켓' 추천! 총 300만원어치..?? 와 이거 대박이다,2021-10-15,https://www.youtube.com/watch?v=D8fFV4DOCLU,#아우터 #바시티자켓,1
15854,민아모드 나염투피스 원피스 플리츠스커트 수입,2022-04-27,https://www.youtube.com/watch?v=fKfQbh3u7as,,1
9252,[KOTRA] 2021 신남방 3국 비즈니스 현장점검 웨비나(인도편),2021-06-04,https://www.youtube.com/watch?v=bLuzCrbssqU,,0
15802,"IU 아이유 가나다라 원피스 손민수템!카프리슈 원브랜드 하울 (아이유 팔레트 셔츠, 볼레로가디건 봄에 입을 봄옷 하울)",2022-03-25,https://www.youtube.com/watch?v=6eBBHRY_w9w,#아이유 #아이유손민수 #아이유손민수템 #아이유가나다라 #가나다라원피스 #아이유가나다라원피스 #카프리슈 #카프리슈원피스 #볼레로 #볼레로가디건 #아이유셔츠 #아이유팔레트 #아이유팔레트셔츠 #아이유의팔레트 #원브랜드하울 #하울 #디자이너브랜드 #디자이너브랜드하울,1
2961,지든 기모 오버핏 후드티,2021-11-11,https://www.youtube.com/shorts/nFOzmZrhwRQ,,1
6137,"[월간핏] 이번달 ""잘 샀다"" 생각하는 아이템 리뷰",2021-08-30,https://www.youtube.com/watch?v=aSj0903WKlA,,1
8183,[더비로그 #4] 또오오 사치를 부려엌?!? ? 돈은 없구요 사고 싶은 건 많아요 ? CD홀더 정리 ? 곰돌이 에어팟 케이스 ? 더비반지 ? 선우 후드집업 손민수 ? 생일 선물깡,2021-05-28,https://www.youtube.com/watch?v=Ud53LYsmPq4,,0
15825,"우리끼리 같이 쇼핑해요??여름 시즌 샤핑샤핑,실버체인백 위시리스트,원피스,언더비,베딩,시엔느",2022-06-01,https://www.youtube.com/watch?v=RlcJJMXHY_Q,#여름쇼핑 #위시리스트 #장바구니템,1
5958,데일리앤 여름 린넨 반팔 체크 롱 원피스 샌드,2022-05-12,https://www.youtube.com/shorts/aXWa-IoClUo,,1
2745,아르켓을 이 가격대에...??? 품절되기 전에 구매가자! 【쇼핑디렉터】,2021-10-01,https://www.youtube.com/watch?v=HNRb-3NrFMY,#아르켓 #세일템 #미니멀,1
14721,나든 골지 라운드 가디건 - 5 color,2021-08-21,https://www.youtube.com/shorts/WNTMlsANe3I,,1
12431,"자라 겨울 신상 입어보기 ???? | 자라 12월 신상 | zara | 자라 아우터, 자켓, 스커트, 원피스 | 브이로그 |",2021-12-04,https://www.youtube.com/watch?v=MohcMY_DHHo,#자라 #패션하울 #자라하울,1
8632,퀼른 서독경찰 레더자켓,2022-01-23,https://www.youtube.com/shorts/_gv53P52eHQ,,1
7338,프리유 - 어페럴 기모 맨투맨+팬츠 SET??,2021-10-22,https://www.youtube.com/shorts/jopbERQZSsc,#여성트레이닝세트 #여자조거팬츠,1
5335,럭비셔츠를 사려고 하는데 폴로가 정답인가?? 반츠 럭비티 추천과 스타일링 방법??,2021-06-20,https://www.youtube.com/watch?v=o33IisAYTfI,#럭비티 #반츠,1
14836,"행복여 | 리본 띠 스트라이프 세일러 카라 원피스 | 30,600원 | 라이브방송 | 봄신상 | 데일리 원피스 코디",2022-03-23,https://www.youtube.com/shorts/M2MtiDZxv9w,,1
9510,어텐션 니트 집업,2022-01-13,https://www.youtube.com/shorts/CeAUSMK4Fwc,,1
16054,"??가을맞이 랜덤하울??17 items| 화장품부터??패션템들까지??|이자벨마랑, 마린세르, LEEY, 어반디케이, 롬앤, 투쿨포스쿨, etc",2021-08-31,https://www.youtube.com/watch?v=eeHH2qWYZpc,#가을하울 #패션하울 #코스메틱하울 #언박싱 #오렌즈 #롬앤 #어반디케이 #투쿨포스쿨 #투페이스드 #폰케이스 #그립톡 #렌즈추천 #코스메틱하울 #하울 #여름하울 #여름패션 #가을패션 #여자패션 #디자이너브랜드 #익스파이어드걸 #템스골프 #아이섀도우추천 #쿠션추천 #골프웨어 #가을패션하울 #대학생패션 #대학생패션하울 #패션룩북 #직구 #파페치 #환절기패션 #가을웜톤,1
2629,[젝시믹스] 블랙라벨 시그니처 라이프 레깅스_홈웨어 VER,2022-04-06,https://www.youtube.com/watch?v=LNdOa5c217E,#솜사탕레깅스 #젝시믹스 #레깅스 #신상레깅스 #워터레깅스 #필라테스 #컬러레깅스 #기능성레깅스 #군살커버 #요가복 #봄신상 #원마일웨어 #헬스룩 #운동복코디 #에슬레저룩 #운동복 #운동복추천 #여자운동복 #헬스 #데일리룩코디 #여자코디 #오운완,1
2964,[배배자매] 자매 코디 대결- 레더 재킷 5가지로 가을 준비 완료. READY... FIGHT!!!?? feat. 라퍼지 스토어 포우먼,2021-09-10,https://www.youtube.com/watch?v=pXvGOBs4xYA,#가죽자켓 #가을코디 #라퍼지스토어 #라퍼지스토어 #라퍼지스토어 #라퍼지스토어 #라퍼지스토어 #노시즌 #원느 #노시즌 #노시즌 #개인소장 #배드블러드 #언아웃핏 #블랙업 #바이너리원 #핏엔제이 #디스이즈네버댓 #키키러브,1
10642,사면후회없다! 1020사회초년생이 먼저사야할 필수템들,2021-11-21,https://www.youtube.com/watch?v=cWX8CIB1LyU,#남자필수아이템 #남자가방 #남자지갑,1
841,'오징어 게임' 트레이닝복 입고 동심의 세계로 돌아가 봤습니다..???[설날 특집],2022-02-01,https://www.youtube.com/watch?v=ijlXl-Jq5xc,#수원삼성 #블루윙즈 #설날 #노동건 #이기제,0
5691,"LOOKBOOK | 스프링 숏 가디건 룩북 (봄 룩북, 크롭가디건, 숏가디건, 봄 코디, 봄 데일리룩, 가디건 추천, 니트 추천)",2022-03-12,https://www.youtube.com/watch?v=nTVkPlxvrrA,,1
7545,ENG) [아랫배] ??셔츠로 일주일 코디!??봄코디 추천 OOTDVLOG What I wear in a week (feat. 질바이질스튜어트 업사이클링 가방 | 구독자 할인코드까지~,2022-04-10,https://www.youtube.com/watch?v=qB43H-R14jA,#셔츠 #대학생룩 #봄코디,1
10379,숏 패딩 추천 #shorts,2021-12-03,https://www.youtube.com/shorts/ibbvXzrl0d4,,1
12377,르마 투웨이 집업 3color,2022-03-13,https://www.youtube.com/shorts/DDy0yoF7Vfo,,1
4724,브이넥 반팔 가디건 (4color),2021-07-16,https://www.youtube.com/shorts/fnko9htHhT4,,1
3377,연습복 정보 드디어 공개....합니다(두둥),2021-07-20,https://www.youtube.com/watch?v=7oyR4QLiDDU,,1
9650,"가성비 여자멜빵바지 가격,성능,후기 추천순위 top10 정리",2022-05-15,https://www.youtube.com/watch?v=_6sBFUTTWaQ,#수비진 #여자 #오키진 #오버사이즈 #솔프 #마미누리 #수비진 #토마토팩토리 #빼빼,1
16486,[2-138]Culottes skirt pattern  맞주름이있는  큐롯스커트(치마바지)패턴그리기,2022-03-08,https://www.youtube.com/watch?v=SIplOmXRRLk,#치마바지 #큐롯 #디바이드스커트 #쉽게만드는바지 #쉽게만들기 #큐롯패턴,1
7260,"끝까지 보면 알수 있는, 야상 예쁘게 입는 법! #Shorts",2022-04-13,https://www.youtube.com/shorts/d6xzZyU4NoU,#야상 #피쉬테일,1
14525,[OOTD] 빈티지 끝판왕 아디다스 점프수트로 나만의 개성을 표현해보세요! #Shorts,2021-08-24,https://www.youtube.com/shorts/eWFP1yErrhk,#아디다스 #점프수트 #슈퍼스타 #남자코디,1
6773,이젠 여름 필수 바지인 플리츠 팬츠 코디와 추천,2021-06-11,https://www.youtube.com/watch?v=sp0ZoefiaJA,#플리츠팬츠 #플리츠팬츠코디 #남자여름바지,1
10111,자켓/반접착방식/암홀/어깨패드,2021-09-12,https://www.youtube.com/watch?v=4XaU_dmSaBY,,1
7083,'26년 모솔 남자 패션 스타일링' 【패션고민탈출】,2021-06-26,https://www.youtube.com/watch?v=INVsHUMa5nA,#임형철 #이스타 #패션고민탈출,1
9539,"와이드 팬츠가 안어울리신다고요? 와이드 팬츠 이쁘게 입는 방법! (허벅돼,헬창,바지 추천)",2022-02-11,https://www.youtube.com/watch?v=hS0mmwxzAe4,,1
10671,지금 당장 입기 좋은 니트 14가지?? 니트 브랜드 추천 & 200% 솔직 리뷰! 부드러운 니트 찾고계신가요? / HEYNEE,2021-11-20,https://www.youtube.com/watch?v=0ltPxlrMl4o,#니트 #니트소재 #베이지,1
6379,+5cm 도코 플리츠 데님팬츠 진청,2022-03-27,https://www.youtube.com/shorts/xjLvVjyvkaQ,,1
10841,포머 기모맨투맨,2022-01-13,https://www.youtube.com/shorts/etvKcnEXeqM,,1
10202,10만원대 아우터로 겨울코디 끝내기?? [2탄 : 코트 편],2021-12-07,https://www.youtube.com/watch?v=d8cproqySKM,,1
6942,211023] 먹캠 남방 - 라최몇?,2021-11-07,https://www.youtube.com/watch?v=wIG2SKHEtX8,,0
11911,외국인이 한국패션을 보면 생기는일,2022-02-01,https://www.youtube.com/watch?v=wpMFxj4niD0,#랜덤채팅 #한국패션 #외국인반응,1
6575,이제 덥다.. 슬슬 여름 준비하자.. ???? 편하고 예쁜 반팔 하울! 심지어 가성비도 조아 ㄱ- 코드그라피 원브랜드 하울 + 구독자 이벤트까지 준비했다 ♥ | 유정 YUJEONG,2022-05-07,https://www.youtube.com/watch?v=moX3HOCU9n8,#룩북 #패션하울 #데일리룩 #반팔 #반바지 #트레이닝셋업 #가성비,1
3682,[메이플] 인구수 3위 패스파인더 VS 15위 윈드브레이커 캐릭터 선택 가이드,2021-10-27,https://www.youtube.com/watch?v=sgBRGtRp05s,#메이플 #패스파인더 #윈드브레이커 #파이팅,0
5309,린넨자켓연출하기/린넨옷/린넨의류/맞춤제작옷/4060패션/미시여성의류/#shorts #리넨 #맞춤정장,2022-03-27,https://www.youtube.com/shorts/29YkNjqw7jI,,1
16039,나염페스티벌 3종1택 / 티셔츠 / 반팔티 / 원피스 / 상하세트 / 시원함,2021-07-27,https://www.youtube.com/watch?v=YPT7oXoazc4,#반팔티 #원피스 #상하세트 #시원함,1
6798,"-1kg빠졌,,그래서 68kg의 룩북입니댜?????♀?look-bookㅣoutfitㅣ통통녀ㅣ여자쇼핑몰ㅣ66사이즈ㅣ77사이즈",2022-02-11,https://www.youtube.com/watch?v=w1nMe7gfqe0,#룩북 #통통녀,1
217,중년을 위한 시원한 여름 데일리 룩 추천 26가지!,2021-07-24,https://www.youtube.com/watch?v=0B6BBYIxBC4,#여름코디 #데일리룩 #옷잘입는법 #중년패션,1
13945,"??요즘 입기 좋은 남자 옷 골라봄 (with.W컨셉) | 고프코어룩, 간절기룩, 봄 남자 코디, 봄코디, 요즘 남자 패션, 남자룩북",2022-04-22,https://www.youtube.com/watch?v=DfODC2MYh4A,#주우재패션 #남자패션,1
4295,LS1004S 로로스키니 아이스 와이드팬츠,2021-06-05,https://www.youtube.com/shorts/vzHdcaNuWe4,,1
1861,"[화제의 그 패션] 셀럽들의 원픽, 크롭탑",2021-10-26,https://www.youtube.com/watch?v=NyTjc0DV-PE,,1
6771,[뜨개로그35] 소프트soft 가디건 ㅣ배색 스트라이프 브이넥 가디건,2022-04-18,https://www.youtube.com/watch?v=wWO9tWJmuf8,#옷뜨는김뜨개 #소프트,1
5551,그냥 보고 사세요.. 3만원대 존예 그래픽 반팔 추천! / 반팔 스타일링 / 스트릿 패션,2021-06-05,https://www.youtube.com/watch?v=lu-QQgXXJ0s,,1
10685,무신사 할인전! 반팔코디 어려워 힝구리퐁퐁(´? ? ??`?) 스트릿브랜드와 함께라면 힙한 여름 문제업스,2022-04-18,https://www.youtube.com/watch?v=r17L8cOBUmc,#노매뉴얼 #반팔코디 #반팔추천,1
9334,청스키니진 핏 이쁘다,2022-03-07,https://www.youtube.com/shorts/YWXyta32bbA,,1
6981,솔리드 트윌 디테일 롱 오버핏 캐주얼 자켓 (LHW24702),2021-08-05,https://www.youtube.com/shorts/L2sId5Aendw,,1
6968,실내외 다양하게 활용하기 좋은! 후리스 세트 (반집업 아노락+기모 조거 팬츠),2021-12-24,https://www.youtube.com/shorts/XBJahmcSU50,#낙낙낙 #스트릿브랜드 #남녀공용 #후리스셋업,1
5801,스트라이프 롤업 반팔 남방,2021-07-24,https://www.youtube.com/shorts/wt4dlyXc1CM,,1
10640,플리스자켓 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-01,https://www.youtube.com/watch?v=x-IP2iV4xIU,#더서플라이 #푸마 #휠라 #캐럿 #김영주 #휠라 #캐럿 #휠라 #캐럿 #플리스자켓추천 #플리스자켓가격 #플리스자켓후기 #가성비플리스자켓 #플리스자켓순위,1
15232,[styling] 변하지않는 가을 코디의 정석!! 중년의 가을패션 ?? 데일리 주말 미니멀 중년남자패션코디 [feat : 니트 & 자켓],2021-10-21,https://www.youtube.com/watch?v=odp20GnLE3I,#패션코디 #중년남자코디 #스타일링 #가을코디 #겨울코디 #데일리룩 #캐주얼룩 #주말코디 #미니멀 #꾸안꾸 #톤온톤 #니트 #자켓코디 #데님 #청바지,1
10301,퀄리티가 장난아니라던데 제가 한번 보겠습니다,2021-10-26,https://www.youtube.com/watch?v=jmDg-5Tskgo,#볼디스트 #고퀄리티 #작업복,1
5276,[카드용품] 슬리브편 : 안전한 / 애매한 / 싸구려 / 그리고 퍼펙트핏,2021-11-02,https://www.youtube.com/watch?v=LNnjS7ZUSeA,#포켓몬카드 #슬리브 #카드용품,0
15444,Making a shirt that you don't wear pretty blouse/안 입는 셔츠 예쁜 블라우스만들기,2022-05-14,https://www.youtube.com/watch?v=pEFD5PAdryE,,1
2405,깔끔 그 자체! 청남방이 사용하는 COMG스킨 다운/설치 방법,2022-05-20,https://www.youtube.com/watch?v=xonXRMAJRm8,#디아블로 #스킨,1
3524,청원피스 핫! 아이템! 소개해드려요 추천 TOP10,2022-04-19,https://www.youtube.com/watch?v=683ySQnrv_M,#여름 #메리앤유 #하늘바라기 #행복한여자 #대박난박양 #탱커스 #행복여 #하늘바라기 #바블링브룩 #행복여,1
5354,170~180cm 남자 체형별 코트 코디,2021-11-06,https://www.youtube.com/shorts/RACJaohT-n0,,1
4853,7가지 슬립/나시 원피스 추천?? 브라 안 보이게 슬리브리스 드레스 입는 법도 알아봐요??,2021-06-17,https://www.youtube.com/watch?v=zFpJAEYAh4k,#나시원피스 #슬립원피스 #슬리브리스드레스 #슬립드레스,1
9755,작아진 원피스로 배색 롱원피스와 사랑스런 앞치마를 만들어봣어요!,2022-02-10,https://www.youtube.com/watch?v=k88DF0iwGJ4,#리폼 #리포머 #원피스,1
14630,[Cotton 100%] 슬림 브이넥 골지 버튼티 3Color - 블랙,2021-10-11,https://www.youtube.com/shorts/uHvE-R8E-ng,,1
13071,내맘대로 패션 하울?????? LOOKBOOK!  추워져도 컬러풀하게 입을래요..??,2021-10-24,https://www.youtube.com/watch?v=VVXnbYmEKD0,#가을룩북 #가을코디,1
12636,요즘 날씨에 #랩미인양반랩 하나면 끝!!!♥?,2021-09-06,https://www.youtube.com/shorts/PM4on7G_-_I,,1
4425,남자 후드 추천 [2021],2021-10-07,https://www.youtube.com/watch?v=YRA_V8vpbv4,#남자후드추천 #남자후드 #후드패션,1
2253,자주 입는 겨울 아우터 추천?? / 제일 좋아하는 계절이 왔어효~,2021-12-07,https://www.youtube.com/watch?v=yiAMgR97Uyc,#겨울이좋아 #겨울아우터소개,1
6378,"등산복 아웃도어의류용품, 고가 고어텍스자켓, 기능성등산복의류와 용품들 서울근교에서 저렴하게사는방법! 남양주 블랙야크팩토리 아울렛매장 랜섬쇼핑기!",2021-10-03,https://www.youtube.com/watch?v=4LhLwLuxYTA,,1
5065,"꾸안꾸 메이크업, 아이라인 교정 메이크업??",2022-02-18,https://www.youtube.com/shorts/ovMsgY4aVSY,#민쌤뷰티,0
12179,#입체꽃 #트레이닝바지 #캐주얼 룩!,2021-11-29,https://www.youtube.com/watch?v=sEK6g_lDvPQ,,1
14823,겨울 울 기모 H라인 밴딩 롱 정장 스커트,2021-12-17,https://www.youtube.com/watch?v=VmWPHVUi7Ig,,1
807,[메이플] 윈드브레이커 광부 9재획 정산!! 300억 모으기 (윈드광부레이커 5화),2021-07-13,https://www.youtube.com/watch?v=P-uLUYYOpU4,#메이플 #메이플스토리 #윈드브레이커 #광부,0
14469,"#롱 원피스, #쉬폰 원피스, #바캉스 룩 ♡♡ 얼큰이 얼굴 수정했어요ㅋ",2021-07-07,https://www.youtube.com/shorts/YVnBoG5zeZs,,1
5824,타이다이 만들기,2021-07-05,https://www.youtube.com/watch?v=YW_9faUNmAY,,1
2936,가운 아빠셔츠 원피스,2022-02-04,https://www.youtube.com/shorts/CfYRibFr2PU,,1
8760,"Eng) (광고) 전부다인 | 에잇세컨즈와 겨울 아우터 준비!! #전부다인픽 구독자 댓글 이벤트까지, 모두 준비했습니다!",2021-11-10,https://www.youtube.com/watch?v=6S5FqQaH9Vk,#아우터스타일링 #패션룩북 #에잇세컨즈,1
